Sample,Time_us,Raw_u16,Voltage_V
1059,1059015,31447,1.583506
1060,1060011,19524,0.983127
1061,1061008,12739,0.641469
1062,1062012,13715,0.690616
1063,1063008,22037,1.109668
1064,1064012,34632,1.743886
1065,1065009,46587,2.345878
1066,1066015,53437,2.690808
1067,1067013,52460,2.641611
1068,1068009,44138,2.222559
1069,1069013,31303,1.576255
1070,1070010,19604,0.987155
1071,1071014,12723,0.640664
1072,1072010,13731,0.691421
1073,1073015,22117,1.113696
1074,1074013,34728,1.748720
1075,1075010,46619,2.347489
1076,1076014,53469,2.692419
1077,1077010,52460,2.641611
1078,1078014,44138,2.222559
1079,1079010,31623,1.592369
1080,1080014,19556,0.984738
1081,1081012,12723,0.640664
1082,1082009,13699,0.689810
1083,1083012,22149,1.115308
1084,1084009,34648,1.744692
1085,1085013,46651,2.349100
1086,1086009,53357,2.686780
1087,1087013,52508,2.644028
1088,1088009,44202,2.225782
1089,1089015,31463,1.584312
1090,1090013,19540,0.983932
1091,1091009,12771,0.643081
1092,1092013,13699,0.689810
1093,1093010,22037,1.109668
1094,1094014,34696,1.747109
1095,1095010,46603,2.346684
1096,1096014,53373,2.687585
1097,1097012,52748,2.656113
1098,1098010,44090,2.220142
1099,1099013,31463,1.584312
1100,1100010,19540,0.983932
1101,1101014,12723,0.640664
1102,1102010,13667,0.688199
1103,1103014,22085,1.112085
1104,1104011,34552,1.739858
1105,1105009,46491,2.341044
1106,1106014,53517,2.694836
1107,1107011,52492,2.643222
1108,1108015,44106,2.220948
1109,1109011,31575,1.589952
1110,1110015,19348,0.974264
1111,1111011,12579,0.633413
1112,1112008,13555,0.682559
1113,1113013,22085,1.112085
1114,1114010,34536,1.739052
1115,1115014,46731,2.353129
1116,1116011,53325,2.685168
1117,1117015,52300,2.633554
1118,1118011,44250,2.228198
1119,1119015,31527,1.587535
1120,1120011,19540,0.983932
1121,1121010,12579,0.633413
1122,1122008,13699,0.689810
1123,1123012,22117,1.113696
1124,1124008,34664,1.745498
1125,1125012,46731,2.353129
1126,1126009,53325,2.685168
1127,1127013,52668,2.652085
1128,1128009,44218,2.226587
1129,1129015,31495,1.585924
1130,1130013,19540,0.983932
1131,1131009,12787,0.643886
1132,1132013,13683,0.689004
1133,1133010,22021,1.108862
1134,1134014,34712,1.747915
1135,1135010,46635,2.348295
1136,1136014,53421,2.690002
1137,1137013,52444,2.640806
1138,1138010,43978,2.214502
1139,1139014,31351,1.578672
1140,1140011,19620,0.987961
1141,1141015,12723,0.640664
1142,1142011,13763,0.693033
1143,1143008,22069,1.111280
1144,1144012,34712,1.747915
1145,1145011,46427,2.337821
1146,1146009,53293,2.683557
1147,1147013,52364,2.636777
1148,1148009,44026,2.216919
1149,1149013,31431,1.582701
1150,1150009,19444,0.979098
1151,1151013,12547,0.631801
1152,1152010,13491,0.679336
1153,1153011,21925,1.104028
1154,1154008,34728,1.748720
1155,1155012,46811,2.357157
1156,1156009,53549,2.696448
1157,1157013,52572,2.647251
1158,1158009,44234,2.227393
1159,1159013,31639,1.593175
1160,1160009,19572,0.985544
1161,1161010,12739,0.641469
1162,1162008,13683,0.689004
1163,1163012,22053,1.110474
1164,1164008,34616,1.743081
1165,1165012,46603,2.346684
1166,1166008,53405,2.689196
1167,1167012,52492,2.643222
1168,1168009,44122,2.221753
1169,1169008,31495,1.585924
1170,1170013,19524,0.983127
1171,1171009,12803,0.644692
1172,1172013,13731,0.691421
1173,1173010,22037,1.109668
1174,1174014,34648,1.744692
1175,1175010,46619,2.347489
1176,1176014,53437,2.690808
1177,1177014,52428,2.640000
1178,1178009,44138,2.222559
1179,1179013,31527,1.587535
1180,1180009,19524,0.983127
1181,1181013,12707,0.639858
1182,1182010,13699,0.689810
1183,1183014,22053,1.110474
1184,1184010,34584,1.741469
1185,1185011,46635,2.348295
1186,1186010,53405,2.689196
1187,1187014,52428,2.640000
1188,1188010,44026,2.216919
1189,1189014,31479,1.585118
1190,1190011,19508,0.982321
1191,1191015,12723,0.640664
1192,1192011,13539,0.681753
1193,1193013,21909,1.103223
1194,1194012,34568,1.740664
1195,1195009,46779,2.355546
1196,1196013,53581,2.698059
1197,1197010,52556,2.646445
1198,1198014,44202,2.225782
1199,1199010,31655,1.593980
1200,1200014,19588,0.986349
1201,1201009,12531,0.630996
1202,1202013,13603,0.684976
1203,1203009,22117,1.113696
1204,1204013,34776,1.751138
1205,1205010,46619,2.347489
1206,1206014,53389,2.688391
1207,1207010,52444,2.640806
1208,1208014,44074,2.219336
1209,1209015,31351,1.578672
1210,1210014,19508,0.982321
1211,1211011,12547,0.631801
1212,1212015,13699,0.689810
1213,1213012,22117,1.113696
1214,1214008,34744,1.749526
1215,1215012,46747,2.353934
1216,1216008,53517,2.694836
1217,1217011,52524,2.644834
1218,1218010,44170,2.224170
1219,1219014,31527,1.587535
1220,1220011,19668,0.990378
1221,1221015,12803,0.644692
1222,1222011,13747,0.692227
1223,1223015,22149,1.115308
1224,1224011,34696,1.747109
1225,1225013,46635,2.348295
1226,1226010,53389,2.688391
1227,1227014,52460,2.641611
1228,1228010,44058,2.218530
1229,1229014,31447,1.583506
1230,1230010,19636,0.988766
1231,1231014,12691,0.639052
1232,1232011,13507,0.680142
1233,1233013,21973,1.106445
1234,1234011,34664,1.745498
1235,1235015,46635,2.348295
1236,1236012,53437,2.690808
1237,1237008,52748,2.656113
1238,1238012,43978,2.214502
1239,1239008,31431,1.582701
1240,1240012,19396,0.976681
1241,1241014,12675,0.638247
1242,1242013,13779,0.693838
1243,1243009,22053,1.110474
1244,1244013,34600,1.742275
1245,1245009,46603,2.346684
1246,1246013,53533,2.695642
1247,1247010,52492,2.643222
1248,1248014,44106,2.220948
1249,1249009,31527,1.587535
1250,1250014,19492,0.981515
1251,1251010,12787,0.643886
1252,1252014,13699,0.689810
1253,1253011,21941,1.104834
1254,1254015,34712,1.747915
1255,1255011,46635,2.348295
1256,1256015,53357,2.686780
1257,1257011,52412,2.639194
1258,1258008,44106,2.220948
1259,1259012,31463,1.584312
1260,1260008,19492,0.981515
1261,1261012,12707,0.639858
1262,1262009,13651,0.687393
1263,1263013,22085,1.112085
1264,1264009,34488,1.736635
1265,1265012,46571,2.345072
1266,1266009,53389,2.688391
1267,1267013,52380,2.637583
1268,1268009,44122,2.221753
1269,1269013,31415,1.581895
1270,1270010,19540,0.983932
1271,1271014,12771,0.643081
1272,1272010,13699,0.689810
1273,1273014,22037,1.109668
1274,1274011,34664,1.745498
1275,1275015,46683,2.350712
1276,1276011,53405,2.689196
1277,1277008,52460,2.641611
1278,1278012,44090,2.220142
1279,1279008,31575,1.589952
1280,1280012,19508,0.982321
1281,1281008,12851,0.647109
1282,1282014,13683,0.689004
1283,1283011,22165,1.116114
1284,1284015,34680,1.746303
1285,1285011,46587,2.345878
1286,1286008,53293,2.683557
1287,1287012,52348,2.635972
1288,1288008,44282,2.229810
1289,1289012,31367,1.579478
1290,1290010,19652,0.989572
1291,1291014,12563,0.632607
1292,1292011,13731,0.691421
1293,1293015,22117,1.113696
1294,1294011,34760,1.750332
1295,1295015,46667,2.349906
1296,1296011,53373,2.687585
1297,1297008,52508,2.644028
1298,1298013,44074,2.219336
1299,1299009,31575,1.589952
1300,1300013,19540,0.983932
1301,1301010,12771,0.643081
1302,1302014,13747,0.692227
1303,1303010,22085,1.112085
1304,1304014,34664,1.745498
1305,1305012,46603,2.346684
1306,1306008,53357,2.686780
1307,1307012,52476,2.642417
1308,1308009,44106,2.220948
1309,1309013,31447,1.583506
1310,1310009,19540,0.983932
1311,1311013,12739,0.641469
1312,1312009,13683,0.689004
1313,1313014,22085,1.112085
1314,1314011,34568,1.740664
1315,1315008,46667,2.349906
1316,1316012,53309,2.684362
1317,1317008,52604,2.648862
1318,1318012,44250,2.228198
1319,1319009,31623,1.592369
1320,1320013,19508,0.982321
1321,1321010,12771,0.643081
1322,1322008,13683,0.689004
1323,1323012,22101,1.112891
1324,1324008,34696,1.747109
1325,1325012,46651,2.349100
1326,1326009,53421,2.690002
1327,1327013,52476,2.642417
1328,1328009,44154,2.223364
1329,1329014,31447,1.583506
1330,1330012,19508,0.982321
1331,1331008,12739,0.641469
1332,1332012,13651,0.687393
1333,1333009,21973,1.106445
1334,1334013,34504,1.737441
1335,1335009,46699,2.351518
1336,1336013,53533,2.695642
1337,1337011,52540,2.645640
1338,1338010,44202,2.225782
1339,1339014,31527,1.587535
1340,1340010,19540,0.983932
1341,1341014,12787,0.643886
1342,1342011,13763,0.693033
1343,1343015,21861,1.100806
1344,1344011,34760,1.750332
1345,1345010,46603,2.346684
1346,1346008,53389,2.688391
1347,1347012,52508,2.644028
1348,1348008,44170,2.224170
1349,1349012,31495,1.585924
1350,1350008,19604,0.987155
1351,1351012,12771,0.643081
1352,1352009,13731,0.691421
1353,1353008,22069,1.111280
1354,1354012,34552,1.739858
1355,1355009,46635,2.348295
1356,1356013,53341,2.685974
1357,1357009,52444,2.640806
1358,1358013,44138,2.222559
1359,1359010,31527,1.587535
1360,1360014,19540,0.983932
1361,1361012,12739,0.641469
1362,1362009,13651,0.687393
1363,1363013,22117,1.113696
1364,1364009,34632,1.743886
1365,1365013,46603,2.346684
1366,1366009,53437,2.690808
1367,1367013,52444,2.640806
1368,1368010,44138,2.222559
1369,1369009,31543,1.588340
1370,1370014,19524,0.983127
1371,1371010,12771,0.643081
1372,1372014,13683,0.689004
1373,1373011,22021,1.108862
1374,1374015,34648,1.744692
1375,1375011,46587,2.345878
1376,1376015,53421,2.690002
1377,1377015,52444,2.640806
1378,1378015,44090,2.220142
1379,1379013,31527,1.587535
1380,1380009,19540,0.983932
1381,1381013,12723,0.640664
1382,1382010,13699,0.689810
1383,1383014,22101,1.112891
1384,1384010,34616,1.743081
1385,1385010,46619,2.347489
1386,1386008,53405,2.689196
1387,1387012,52476,2.642417
1388,1388008,44138,2.222559
1389,1389012,31543,1.588340
1390,1390009,19524,0.983127
1391,1391013,12547,0.631801
1392,1392009,13715,0.690616
1393,1393008,22037,1.109668
1394,1394014,34760,1.750332
1395,1395010,46731,2.353129
1396,1396014,53517,2.694836
1397,1397011,52508,2.644028
1398,1398015,43946,2.212891
1399,1399011,31591,1.590758
1400,1400015,19540,0.983932
1401,1401015,12515,0.630190
1402,1402012,13779,0.693838
1403,1403009,22101,1.112891
1404,1404013,34712,1.747915
1405,1405009,46603,2.346684
1406,1406013,53421,2.690002
1407,1407009,52476,2.642417
1408,1408013,44026,2.216919
1409,1409013,31383,1.580284
1410,1410009,19476,0.980709
1411,1411013,12643,0.636635
1412,1412010,13539,0.681753
1413,1413014,21893,1.102417
1414,1414010,34648,1.744692
1415,1415014,46539,2.343460
1416,1416010,53421,2.690002
1417,1417012,52508,2.644028
1418,1418010,44090,2.220142
1419,1419014,31495,1.585924
1420,1420011,19508,0.982321
1421,1421015,12707,0.639858
1422,1422011,13731,0.691421
1423,1423015,22085,1.112085
1424,1424011,34696,1.747109
1425,1425013,46619,2.347489
1426,1426011,53421,2.690002
1427,1427015,52412,2.639194
1428,1428011,44106,2.220948
1429,1429015,31479,1.585118
1430,1430011,19556,0.984738
1431,1431008,12755,0.642275
1432,1432012,13699,0.689810
1433,1433013,22021,1.108862
1434,1434011,34632,1.743886
1435,1435015,46651,2.349100
1436,1436011,53405,2.689196
1437,1437008,52428,2.640000
1438,1438012,44122,2.221753
1439,1439008,31559,1.589146
1440,1440012,19508,0.982321
1441,1441015,12659,0.637441
1442,1442013,13539,0.681753
1443,1443009,21957,1.105640
1444,1444013,34616,1.743081
1445,1445010,46571,2.345072
1446,1446014,53405,2.689196
1447,1447010,52300,2.633554
1448,1448014,43850,2.208057
1449,1449008,31303,1.576255
1450,1450013,19380,0.975875
1451,1451010,12803,0.644692
1452,1452014,13715,0.690616
1453,1453010,22021,1.108862
1454,1454014,34760,1.750332
1455,1455010,46603,2.346684
1456,1456014,53421,2.690002
1457,1457009,52476,2.642417
1458,1458013,44058,2.218530
1459,1459010,31527,1.587535
1460,1460014,19492,0.981515
1461,1461010,12771,0.643081
1462,1462014,13715,0.690616
1463,1463010,22085,1.112085
1464,1464014,34664,1.745498
1465,1465010,46619,2.347489
1466,1466014,53421,2.690002
1467,1467011,52508,2.644028
1468,1468015,44042,2.217725
1469,1469011,31495,1.585924
1470,1470008,19540,0.983932
1471,1471012,12723,0.640664
1472,1472008,13699,0.689810
1473,1473011,22037,1.109668
1474,1474009,34616,1.743081
1475,1475013,46619,2.347489
1476,1476010,53309,2.684362
1477,1477014,52508,2.644028
1478,1478010,44074,2.219336
1479,1479014,31335,1.577867
1480,1480011,19396,0.976681
1481,1481014,12531,0.630996
1482,1482011,13507,0.680142
1483,1483008,22005,1.108057
1484,1484012,34504,1.737441
1485,1485008,46683,2.350712
1486,1486012,53549,2.696448
1487,1487008,52604,2.648862
1488,1488012,44154,2.223364
1489,1489009,31543,1.588340
1490,1490015,19508,0.982321
1491,1491011,12755,0.642275
1492,1492015,13699,0.689810
1493,1493011,22021,1.108862
1494,1494008,34536,1.739052
1495,1495012,46635,2.348295
1496,1496008,53389,2.688391
1497,1497011,52476,2.642417
1498,1498009,44042,2.217725
1499,1499013,31511,1.586729
1500,1500009,19492,0.981515
1501,1501013,12723,0.640664
1502,1502010,13619,0.685782
1503,1503014,22053,1.110474
1504,1504010,34696,1.747109
1505,1505013,46619,2.347489
1506,1506010,53533,2.695642
1507,1507014,52588,2.648057
1508,1508011,44186,2.224976
1509,1509015,31543,1.588340
1510,1510011,19524,0.983127
1511,1511008,12787,0.643886
1512,1512012,13715,0.690616
1513,1513008,22101,1.112891
1514,1514014,34776,1.751138
1515,1515011,46635,2.348295
1516,1516015,53533,2.695642
1517,1517011,52652,2.651280
1518,1518008,44234,2.227393
1519,1519012,31607,1.591563
1520,1520008,19684,0.991183
1521,1521013,12755,0.642275
1522,1522010,13763,0.693033
1523,1523014,22133,1.114502
1524,1524010,34632,1.743886
1525,1525014,46603,2.346684
1526,1526010,53373,2.687585
1527,1527014,52460,2.641611
1528,1528011,44106,2.220948
1529,1529015,31495,1.585924
1530,1530012,19460,0.979904
1531,1531009,12755,0.642275
1532,1532013,13635,0.686587
1533,1533009,21893,1.102417
1534,1534013,34600,1.742275
1535,1535010,46635,2.348295
1536,1536014,53565,2.697253
1537,1537012,52428,2.640000
1538,1538009,44330,2.232227
1539,1539013,31575,1.589952
1540,1540009,19636,0.988766
1541,1541013,12771,0.643081
1542,1542010,13779,0.693838
1543,1543014,22181,1.116919
1544,1544010,34760,1.750332
1545,1545015,46523,2.342655
1546,1546013,53565,2.697253
1547,1547009,52412,2.639194
1548,1548013,44138,2.222559
1549,1549010,31431,1.582701
1550,1550014,19620,0.987961
1551,1551010,12611,0.635024
1552,1552014,13523,0.680948
1553,1553012,21893,1.102417
1554,1554010,34424,1.733413
1555,1555014,46379,2.335404
1556,1556011,53244,2.681089
1557,1557015,52300,2.633554
1558,1558011,44234,2.227393
1559,1559015,31607,1.591563
1560,1560011,19604,0.987155
1561,1561010,12771,0.643081
1562,1562015,13747,0.692227
1563,1563012,22069,1.111280
1564,1564008,34632,1.743886
1565,1565012,46667,2.349906
1566,1566009,53405,2.689196
1567,1567013,52460,2.641611
1568,1568009,44138,2.222559
1569,1569015,31415,1.581895
1570,1570012,19524,0.983127
1571,1571009,12691,0.639052
1572,1572013,13619,0.685782
1573,1573009,21845,1.100000
1574,1574013,34616,1.743081
1575,1575010,46667,2.349906
1576,1576014,53517,2.694836
1577,1577011,52428,2.640000
1578,1578009,44154,2.223364
1579,1579013,31495,1.585924
1580,1580009,19540,0.983932
1581,1581013,12771,0.643081
1582,1582009,13715,0.690616
1583,1583013,22133,1.114502
1584,1584010,34680,1.746303
1585,1585009,46651,2.349100
1586,1586014,53437,2.690808
1587,1587010,52556,2.646445
1588,1588014,44090,2.220142
1589,1589011,31575,1.589952
1590,1590015,19540,0.983932
1591,1591011,12771,0.643081
1592,1592015,13731,0.691421
1593,1593014,22085,1.112085
1594,1594011,34696,1.747109
1595,1595015,46667,2.349906
1596,1596011,53533,2.695642
1597,1597008,52540,2.645640
1598,1598012,44058,2.218530
1599,1599008,31655,1.593980
1600,1600012,19540,0.983932
1601,1601011,12771,0.643081
1602,1602010,13715,0.690616
1603,1603015,22101,1.112891
1604,1604012,34664,1.745498
1605,1605008,46571,2.345072
1606,1606012,53501,2.694030
1607,1607008,52492,2.643222
1608,1608012,44106,2.220948
1609,1609012,31591,1.590758
1610,1610010,19604,0.987155
1611,1611014,12771,0.643081
1612,1612011,13731,0.691421
1613,1613015,22101,1.112891
1614,1614011,34696,1.747109
1615,1615015,46699,2.351518
1616,1616011,53421,2.690002
1617,1617011,52556,2.646445
1618,1618015,44202,2.225782
1619,1619011,31607,1.591563
1620,1620008,19604,0.987155
1621,1621012,12739,0.641469
1622,1622008,13763,0.693033
1623,1623012,22085,1.112085
1624,1624009,34840,1.754360
1625,1625010,46619,2.347489
1626,1626008,53437,2.690808
1627,1627012,52540,2.645640
1628,1628008,44202,2.225782
1629,1629012,31447,1.583506
1630,1630009,19492,0.981515
1631,1631013,12691,0.639052
1632,1632009,13619,0.685782
1633,1633009,21765,1.095972
1634,1634014,34824,1.753555
1635,1635011,46635,2.348295
1636,1636015,53517,2.694836
1637,1637011,52524,2.644834
1638,1638015,44106,2.220948
1639,1639011,31479,1.585118
1640,1640008,19556,0.984738
1641,1641008,12723,0.640664
1642,1642012,13587,0.684170
1643,1643009,22085,1.112085
1644,1644013,34696,1.747109
1645,1645009,46635,2.348295
1646,1646013,53501,2.694030
1647,1647009,52556,2.646445
1648,1648013,44122,2.221753
1649,1649013,31511,1.586729
1650,1650010,19588,0.986349
1651,1651014,12771,0.643081
1652,1652010,13763,0.693033
1653,1653014,22101,1.112891
1654,1654010,34664,1.745498
1655,1655014,46747,2.353934
1656,1656011,53469,2.692419
1657,1657012,52620,2.649668
1658,1658009,44202,2.225782
1659,1659012,31543,1.588340
1660,1660009,19588,0.986349
1661,1661013,12787,0.643886
1662,1662009,13715,0.690616
1663,1663013,22101,1.112891
1664,1664009,34680,1.746303
1665,1665011,46715,2.352323
1666,1666009,53469,2.692419
1667,1667012,52636,2.650474
1668,1668009,44186,2.224976
1669,1669013,31559,1.589146
1670,1670009,19652,0.989572
1671,1671013,12787,0.643886
1672,1672009,13731,0.691421
1673,1673011,22069,1.111280
1674,1674009,34680,1.746303
1675,1675013,46747,2.353934
1676,1676009,53501,2.694030
1677,1677013,52588,2.648057
1678,1678009,44234,2.227393
1679,1679013,31559,1.589146
1680,1680010,19604,0.987155
1681,1681012,12787,0.643886
1682,1682009,13747,0.692227
1683,1683013,21909,1.103223
1684,1684009,34456,1.735024
1685,1685013,46507,2.341849
